AttractionId,AttractionCityId,Attraction,AttractionAddress,AttractionTypeRaw,AttractionTypeNumericId,AttractionTypeLabel,AttractionTypeBroad,AttractionCityName,AttractionCountryId,AttractionCountry,AttractionRegionId,AttractionRegion,AttractionContinentId,AttractionContinent,HistoricalVisitCount,HistoricalAverageRating
1428,56,Grand Mosque - El Alamein,"Main Street, El Alamein, Egypt",Temple,,Temple,Religious,El Alamein,14,Egypt,3,North Africa,1,Africa,0,4.15769884753448
1429,56,History Museum - El Alamein,"Main Street, El Alamein, Egypt",Museum,,Museum,Museum,El Alamein,14,Egypt,3,North Africa,1,Africa,0,4.15769884753448
1430,73,Cathedral - Oujda,"Main Street, Oujda, Morocco",Temple,,Temple,Religious,Oujda,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1431,73,Cultural Heritage Center - Oujda,"Main Street, Oujda, Morocco",Museum,,Museum,Museum,Oujda,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1432,73,Grand Mosque - Oujda,"Main Street, Oujda, Morocco",Temple,,Temple,Religious,Oujda,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1433,73,Crystal Bay - Oujda,"Main Street, Oujda, Morocco",Beach,,Beach,Beach,Oujda,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1434,67,Farmers' Market - Chefchaouen,"Main Street, Chefchaouen, Morocco",Market,,Market,Market,Chefchaouen,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1435,67,Art Gallery - Chefchaouen,"Main Street, Chefchaouen, Morocco",Museum,,Museum,Museum,Chefchaouen,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1436,67,Art Gallery - Chefchaouen,"Main Street, Chefchaouen, Morocco",Museum,,Museum,Museum,Chefchaouen,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1437,67,Art Gallery - Chefchaouen,"Main Street, Chefchaouen, Morocco",Museum,,Museum,Museum,Chefchaouen,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1438,71,Sacred Shrine - Merzouga,"Main Street, Merzouga, Morocco",Temple,,Temple,Religious,Merzouga,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1439,71,Sacred Shrine - Merzouga,"Main Street, Merzouga, Morocco",Temple,,Temple,Religious,Merzouga,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1440,71,Wildlife Reserve - Merzouga,"Main Street, Merzouga, Morocco",Park,,Park,Park,Merzouga,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1441,71,Art Gallery - Merzouga,"Main Street, Merzouga, Morocco",Museum,,Museum,Museum,Merzouga,15,Morocco,3,North Africa,1,Africa,0,4.15769884753448
1442,75,Science Museum - Bizerte,"Main Street, Bizerte, Tunisia",Museum,,Museum,Museum,Bizerte,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1443,75,Crystal Bay - Bizerte,"Main Street, Bizerte, Tunisia",Beach,,Beach,Beach,Bizerte,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1444,75,Art Gallery - Bizerte,"Main Street, Bizerte, Tunisia",Museum,,Museum,Museum,Bizerte,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1445,75,National Park - Bizerte,"Main Street, Bizerte, Tunisia",Park,,Park,Park,Bizerte,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1446,76,Art Gallery - Carthage,"Main Street, Carthage, Tunisia",Museum,,Museum,Museum,Carthage,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1447,76,Night Market - Carthage,"Main Street, Carthage, Tunisia",Market,,Market,Market,Carthage,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1448,76,Local Bazaar - Carthage,"Main Street, Carthage, Tunisia",Market,,Market,Market,Carthage,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1449,76,Ancient Temple - Carthage,"Main Street, Carthage, Tunisia",Temple,,Temple,Religious,Carthage,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1450,80,Crystal Bay - Tunis,"Main Street, Tunis, Tunisia",Beach,,Beach,Beach,Tunis,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1451,80,History Museum - Tunis,"Main Street, Tunis, Tunisia",Museum,,Museum,Museum,Tunis,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1452,80,Sunset Cove - Tunis,"Main Street, Tunis, Tunisia",Beach,,Beach,Beach,Tunis,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1453,80,Sacred Shrine - Tunis,"Main Street, Tunis, Tunisia",Temple,,Temple,Religious,Tunis,16,Tunisia,3,North Africa,1,Africa,0,4.15769884753448
1454,82,Grand Mosque - Luanda,"Main Street, Luanda, Angola",Temple,,Temple,Religious,Luanda,17,Angola,4,Southern Africa,1,Africa,0,4.15769884753448
1455,82,Sacred Shrine - Luanda,"Main Street, Luanda, Angola",Temple,,Temple,Religious,Luanda,17,Angola,4,Southern Africa,1,Africa,0,4.15769884753448
1456,82,Sunset Cove - Luanda,"Main Street, Luanda, Angola",Beach,,Beach,Beach,Luanda,17,Angola,4,Southern Africa,1,Africa,0,4.15769884753448
1457,82,Grand Mosque - Luanda,"Main Street, Luanda, Angola",Temple,,Temple,Religious,Luanda,17,Angola,4,Southern Africa,1,Africa,0,4.15769884753448
1458,84,Cathedral - Gaborone,"Main Street, Gaborone, Botswana",Temple,,Temple,Religious,Gaborone,18,Botswana,4,Southern Africa,1,Africa,0,4.15769884753448
1459,84,Sunset Cove - Gaborone,"Main Street, Gaborone, Botswana",Beach,,Beach,Beach,Gaborone,18,Botswana,4,Southern Africa,1,Africa,0,4.15769884753448
1460,84,Ancient Temple - Gaborone,"Main Street, Gaborone, Botswana",Temple,,Temple,Religious,Gaborone,18,Botswana,4,Southern Africa,1,Africa,0,4.15769884753448
1461,84,Art Gallery - Gaborone,"Main Street, Gaborone, Botswana",Museum,,Museum,Museum,Gaborone,18,Botswana,4,Southern Africa,1,Africa,0,4.15769884753448
1462,83,Science Museum - Botswana,"Main Street, Botswana, Botswana",Museum,,Museum,Museum,Botswana,18,Botswana,4,Southern Africa,1,Africa,0,4.15769884753448
1463,83,Cultural Heritage Center - Botswana,"Main Street, Botswana, Botswana",Museum,,Museum,Museum,Botswana,18,Botswana,4,Southern Africa,1,Africa,0,4.15769884753448
1464,83,Wildlife Reserve - Botswana,"Main Street, Botswana, Botswana",Park,,Park,Park,Botswana,18,Botswana,4,Southern Africa,1,Africa,0,4.15769884753448
1465,83,Sunset Cove - Botswana,"Main Street, Botswana, Botswana",Beach,,Beach,Beach,Botswana,18,Botswana,4,Southern Africa,1,Africa,0,4.15769884753448
1466,85,Cathedral - Chintheche,"Main Street, Chintheche, Malawi",Temple,,Temple,Religious,Chintheche,19,Malawi,4,Southern Africa,1,Africa,0,4.15769884753448
1467,85,Crystal Bay - Chintheche,"Main Street, Chintheche, Malawi",Beach,,Beach,Beach,Chintheche,19,Malawi,4,Southern Africa,1,Africa,0,4.15769884753448
1468,85,Wildlife Reserve - Chintheche,"Main Street, Chintheche, Malawi",Park,,Park,Park,Chintheche,19,Malawi,4,Southern Africa,1,Africa,0,4.15769884753448
1469,85,Cultural Heritage Center - Chintheche,"Main Street, Chintheche, Malawi",Museum,,Museum,Museum,Chintheche,19,Malawi,4,Southern Africa,1,Africa,0,4.15769884753448
1470,87,Cultural Heritage Center - Mozambique,"Main Street, Mozambique, Mozambique",Museum,,Museum,Museum,Mozambique,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1471,87,Flea Market - Mozambique,"Main Street, Mozambique, Mozambique",Market,,Market,Market,Mozambique,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1472,87,Golden Sand Beach - Mozambique,"Main Street, Mozambique, Mozambique",Beach,,Beach,Beach,Mozambique,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1473,87,Flea Market - Mozambique,"Main Street, Mozambique, Mozambique",Market,,Market,Market,Mozambique,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1474,89,Flea Market - Tofinho,"Main Street, Tofinho, Mozambique",Market,,Market,Market,Tofinho,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1475,89,Ancient Temple - Tofinho,"Main Street, Tofinho, Mozambique",Temple,,Temple,Religious,Tofinho,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1476,89,Cultural Heritage Center - Tofinho,"Main Street, Tofinho, Mozambique",Museum,,Museum,Museum,Tofinho,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1477,89,National Park - Tofinho,"Main Street, Tofinho, Mozambique",Park,,Park,Park,Tofinho,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1478,86,Paradise Beach - Maputo,"Main Street, Maputo, Mozambique",Beach,,Beach,Beach,Maputo,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1479,86,Paradise Beach - Maputo,"Main Street, Maputo, Mozambique",Beach,,Beach,Beach,Maputo,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1480,86,National Park - Maputo,"Main Street, Maputo, Mozambique",Park,,Park,Park,Maputo,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1481,86,Night Market - Maputo,"Main Street, Maputo, Mozambique",Market,,Market,Market,Maputo,20,Mozambique,4,Southern Africa,1,Africa,0,4.15769884753448
1482,90,Cultural Heritage Center - Swakopmund,"Main Street, Swakopmund, Namibia",Museum,,Museum,Museum,Swakopmund,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1483,90,Farmers' Market - Swakopmund,"Main Street, Swakopmund, Namibia",Market,,Market,Market,Swakopmund,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1484,90,Sunset Cove - Swakopmund,"Main Street, Swakopmund, Namibia",Beach,,Beach,Beach,Swakopmund,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1485,90,Local Bazaar - Swakopmund,"Main Street, Swakopmund, Namibia",Market,,Market,Market,Swakopmund,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1486,91,Science Museum - Walvis Bay,"Main Street, Walvis Bay, Namibia",Museum,,Museum,Museum,Walvis Bay,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1487,91,Wildlife Reserve - Walvis Bay,"Main Street, Walvis Bay, Namibia",Park,,Park,Park,Walvis Bay,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1488,91,Art Gallery - Walvis Bay,"Main Street, Walvis Bay, Namibia",Museum,,Museum,Museum,Walvis Bay,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1489,91,Art Gallery - Walvis Bay,"Main Street, Walvis Bay, Namibia",Museum,,Museum,Museum,Walvis Bay,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1490,92,Flea Market - Windhoek,"Main Street, Windhoek, Namibia",Market,,Market,Market,Windhoek,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1491,92,Crystal Bay - Windhoek,"Main Street, Windhoek, Namibia",Beach,,Beach,Beach,Windhoek,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1492,92,Science Museum - Windhoek,"Main Street, Windhoek, Namibia",Museum,,Museum,Museum,Windhoek,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1493,92,Botanical Garden - Windhoek,"Main Street, Windhoek, Namibia",Park,,Park,Park,Windhoek,21,Namibia,4,Southern Africa,1,Africa,0,4.15769884753448
1494,137,Night Market - Johannesburg South,"Main Street, Johannesburg South, South Africa",Market,,Market,Market,Johannesburg South,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1495,137,Wildlife Reserve - Johannesburg South,"Main Street, Johannesburg South, South Africa",Park,,Park,Park,Johannesburg South,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1496,137,Crystal Bay - Johannesburg South,"Main Street, Johannesburg South, South Africa",Beach,,Beach,Beach,Johannesburg South,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1497,137,Science Museum - Johannesburg South,"Main Street, Johannesburg South, South Africa",Museum,,Museum,Museum,Johannesburg South,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1498,140,Art Gallery - Kemptonpark,"Main Street, Kemptonpark, South Africa",Museum,,Museum,Museum,Kemptonpark,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1499,140,Wildlife Reserve - Kemptonpark,"Main Street, Kemptonpark, South Africa",Park,,Park,Park,Kemptonpark,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1500,140,Cultural Heritage Center - Kemptonpark,"Main Street, Kemptonpark, South Africa",Museum,,Museum,Museum,Kemptonpark,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1501,140,Cathedral - Kemptonpark,"Main Street, Kemptonpark, South Africa",Temple,,Temple,Religious,Kemptonpark,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1502,97,National Park - Benoni,"Main Street, Benoni, South Africa",Park,,Park,Park,Benoni,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1503,97,Eco Park - Benoni,"Main Street, Benoni, South Africa",Park,,Park,Park,Benoni,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1504,97,Eco Park - Benoni,"Main Street, Benoni, South Africa",Park,,Park,Park,Benoni,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1505,97,Eco Park - Benoni,"Main Street, Benoni, South Africa",Park,,Park,Park,Benoni,22,South Africa,4,Southern Africa,1,Africa,0,4.15769884753448
1506,213,Grand Mosque - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",Temple,,Temple,Religious,Ouagadougou,23,Burkina Faso,5,West Africa,1,Africa,0,4.15769884753448
1507,213,Art Gallery - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",Museum,,Museum,Museum,Ouagadougou,23,Burkina Faso,5,West Africa,1,Africa,0,4.15769884753448
1508,213,National Park - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",Park,,Park,Park,Ouagadougou,23,Burkina Faso,5,West Africa,1,Africa,0,4.15769884753448
1509,213,Night Market - Ouagadougou,"Main Street, Ouagadougou, Burkina Faso",Market,,Market,Market,Ouagadougou,23,Burkina Faso,5,West Africa,1,Africa,0,4.15769884753448
1510,214,Farmers' Market - Santa Maria,"Main Street, Santa Maria, Cape Verde",Market,,Market,Market,Santa Maria,24,Cape Verde,5,West Africa,1,Africa,0,4.15769884753448
1511,214,Local Bazaar - Santa Maria,"Main Street, Santa Maria, Cape Verde",Market,,Market,Market,Santa Maria,24,Cape Verde,5,West Africa,1,Africa,0,4.15769884753448
1512,214,Golden Sand Beach - Santa Maria,"Main Street, Santa Maria, Cape Verde",Beach,,Beach,Beach,Santa Maria,24,Cape Verde,5,West Africa,1,Africa,0,4.15769884753448
1513,214,Grand Mosque - Santa Maria,"Main Street, Santa Maria, Cape Verde",Temple,,Temple,Religious,Santa Maria,24,Cape Verde,5,West Africa,1,Africa,0,4.15769884753448
1514,215,Grand Mosque - Abidjan,"Main Street, Abidjan, Côte d'Ivoire",Temple,,Temple,Religious,Abidjan,25,Côte d'Ivoire,5,West Africa,1,Africa,0,4.15769884753448
1515,215,Golden Sand Beach - Abidjan,"Main Street, Abidjan, Côte d'Ivoire",Beach,,Beach,Beach,Abidjan,25,Côte d'Ivoire,5,West Africa,1,Africa,0,4.15769884753448
1516,215,Golden Sand Beach - Abidjan,"Main Street, Abidjan, Côte d'Ivoire",Beach,,Beach,Beach,Abidjan,25,Côte d'Ivoire,5,West Africa,1,Africa,0,4.15769884753448
1517,215,Wildlife Reserve - Abidjan,"Main Street, Abidjan, Côte d'Ivoire",Park,,Park,Park,Abidjan,25,Côte d'Ivoire,5,West Africa,1,Africa,0,4.15769884753448
1518,217,Night Market - Kumasi,"Main Street, Kumasi, Ghana",Market,,Market,Market,Kumasi,26,Ghana,5,West Africa,1,Africa,0,4.15769884753448
1519,217,Grand Mosque - Kumasi,"Main Street, Kumasi, Ghana",Temple,,Temple,Religious,Kumasi,26,Ghana,5,West Africa,1,Africa,0,4.15769884753448
1520,217,Local Bazaar - Kumasi,"Main Street, Kumasi, Ghana",Market,,Market,Market,Kumasi,26,Ghana,5,West Africa,1,Africa,0,4.15769884753448
1521,217,Crystal Bay - Kumasi,"Main Street, Kumasi, Ghana",Beach,,Beach,Beach,Kumasi,26,Ghana,5,West Africa,1,Africa,0,4.15769884753448
1522,216,National Park - Accra,"Main Street, Accra, Ghana",Park,,Park,Park,Accra,26,Ghana,5,West Africa,1,Africa,0,4.15769884753448
1523,216,Crystal Bay - Accra,"Main Street, Accra, Ghana",Beach,,Beach,Beach,Accra,26,Ghana,5,West Africa,1,Africa,0,4.15769884753448
1524,216,Farmers' Market - Accra,"Main Street, Accra, Ghana",Market,,Market,Market,Accra,26,Ghana,5,West Africa,1,Africa,0,4.15769884753448
1525,216,Cultural Heritage Center - Accra,"Main Street, Accra, Ghana",Museum,,Museum,Museum,Accra,26,Ghana,5,West Africa,1,Africa,0,4.15769884753448
1526,219,Eco Park - Ilorin,"Main Street, Ilorin, NIGERIA",Park,,Park,Park,Ilorin,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1527,219,Flea Market - Ilorin,"Main Street, Ilorin, NIGERIA",Market,,Market,Market,Ilorin,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1528,219,History Museum - Ilorin,"Main Street, Ilorin, NIGERIA",Museum,,Museum,Museum,Ilorin,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1529,219,Farmers' Market - Ilorin,"Main Street, Ilorin, NIGERIA",Market,,Market,Market,Ilorin,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1530,222,Cathedral - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",Temple,,Temple,Religious,Port Harcourt,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1531,222,Science Museum - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",Museum,,Museum,Museum,Port Harcourt,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1532,222,Flea Market - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",Market,,Market,Market,Port Harcourt,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1533,222,Art Gallery - Port Harcourt,"Main Street, Port Harcourt, NIGERIA",Museum,,Museum,Museum,Port Harcourt,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1534,220,Night Market - Lagos,"Main Street, Lagos, NIGERIA",Market,,Market,Market,Lagos,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1535,220,Eco Park - Lagos,"Main Street, Lagos, NIGERIA",Park,,Park,Park,Lagos,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1536,220,Crystal Bay - Lagos,"Main Street, Lagos, NIGERIA",Beach,,Beach,Beach,Lagos,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1537,220,Night Market - Lagos,"Main Street, Lagos, NIGERIA",Market,,Market,Market,Lagos,27,NIGERIA,5,West Africa,1,Africa,0,4.15769884753448
1538,224,National Park - Saly,"Main Street, Saly, Senegal",Park,,Park,Park,Saly,28,Senegal,5,West Africa,1,Africa,0,4.15769884753448
1539,224,Local Bazaar - Saly,"Main Street, Saly, Senegal",Market,,Market,Market,Saly,28,Senegal,5,West Africa,1,Africa,0,4.15769884753448
1540,224,Ancient Temple - Saly,"Main Street, Saly, Senegal",Temple,,Temple,Religious,Saly,28,Senegal,5,West Africa,1,Africa,0,4.15769884753448
1541,224,Wildlife Reserve - Saly,"Main Street, Saly, Senegal",Park,,Park,Park,Saly,28,Senegal,5,West Africa,1,Africa,0,4.15769884753448
1542,223,Paradise Beach - Dakar,"Main Street, Dakar, Senegal",Beach,,Beach,Beach,Dakar,28,Senegal,5,West Africa,1,Africa,0,4.15769884753448
1543,223,Local Bazaar - Dakar,"Main Street, Dakar, Senegal",Market,,Market,Market,Dakar,28,Senegal,5,West Africa,1,Africa,0,4.15769884753448
1544,223,Cathedral - Dakar,"Main Street, Dakar, Senegal",Temple,,Temple,Religious,Dakar,28,Senegal,5,West Africa,1,Africa,0,4.15769884753448
1545,223,Sacred Shrine - Dakar,"Main Street, Dakar, Senegal",Temple,,Temple,Religious,Dakar,28,Senegal,5,West Africa,1,Africa,0,4.15769884753448
1546,225,Local Bazaar - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",Market,,Market,Market,Antigua and Barbuda,29,Antigua and Barbuda,6,Caribbean,2,America,0,4.15769884753448
1547,225,Botanical Garden - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",Park,,Park,Park,Antigua and Barbuda,29,Antigua and Barbuda,6,Caribbean,2,America,0,4.15769884753448
1548,225,Local Bazaar - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",Market,,Market,Market,Antigua and Barbuda,29,Antigua and Barbuda,6,Caribbean,2,America,0,4.15769884753448
1549,225,Wildlife Reserve - Antigua and Barbuda,"Main Street, Antigua and Barbuda, Antigua and Barbuda",Park,,Park,Park,Antigua and Barbuda,29,Antigua and Barbuda,6,Caribbean,2,America,0,4.15769884753448
1550,227,Night Market - New Providence Island,"Main Street, New Providence Island, Bahamas",Market,,Market,Market,New Providence Island,30,Bahamas,6,Caribbean,2,America,0,4.15769884753448
1551,227,Grand Mosque - New Providence Island,"Main Street, New Providence Island, Bahamas",Temple,,Temple,Religious,New Providence Island,30,Bahamas,6,Caribbean,2,America,0,4.15769884753448
1552,227,Night Market - New Providence Island,"Main Street, New Providence Island, Bahamas",Market,,Market,Market,New Providence Island,30,Bahamas,6,Caribbean,2,America,0,4.15769884753448
1553,227,Crystal Bay - New Providence Island,"Main Street, New Providence Island, Bahamas",Beach,,Beach,Beach,New Providence Island,30,Bahamas,6,Caribbean,2,America,0,4.15769884753448
1554,226,Cultural Heritage Center - Nassau,"Main Street, Nassau, Bahamas",Museum,,Museum,Museum,Nassau,30,Bahamas,6,Caribbean,2,America,0,4.15769884753448
1555,226,Cathedral - Nassau,"Main Street, Nassau, Bahamas",Temple,,Temple,Religious,Nassau,30,Bahamas,6,Caribbean,2,America,0,4.15769884753448
1556,226,Eco Park - Nassau,"Main Street, Nassau, Bahamas",Park,,Park,Park,Nassau,30,Bahamas,6,Caribbean,2,America,0,4.15769884753448
1557,226,Grand Mosque - Nassau,"Main Street, Nassau, Bahamas",Temple,,Temple,Religious,Nassau,30,Bahamas,6,Caribbean,2,America,0,4.15769884753448
1558,229,Wildlife Reserve - Saint Philip Parish,"Main Street, Saint Philip Parish, Barbados",Park,,Park,Park,Saint Philip Parish,31,Barbados,6,Caribbean,2,America,0,4.15769884753448
1559,229,Local Bazaar - Saint Philip Parish,"Main Street, Saint Philip Parish, Barbados",Market,,Market,Market,Saint Philip Parish,31,Barbados,6,Caribbean,2,America,0,4.15769884753448
